"label","text"
"1","Hoofdpersoon in ‘Onder invloed’, Renske Nijland is specialist op het gebied van gevaarlijke stoffen. Wanneer zij tijdens het joggen stuit op een tweetal vissers waarvan er een in het water is terecht gekomen, probeert ze de man –tevergeefs- te reanimeren. De vissers ruiken allebei flink naar alcohol en de politie etiketteert het als ongeval door dronkenschap. Renske is sceptisch; zij meent dat er sprake is van bedwelming. Ze bijt zich vast in het mysterie, maar kan niet voorkomen dat ze haar kinderen daarbij ongewild in levensgevaar brengt.  “Fuck! riep hij. Hij sprong achteruit en liet zijn zaklamp vallen. Zijn ademhaling versnelde en werd oppervlakkig. Onopvallend legde hij zijn hand op zijn buik en richtte zijn adem ernaar. Wat is er? vroeg Sara. Ze kwam naast hem staan en keek hem bezorgd aan. Er zit een lijk in.”  Onos heeft gekozen voor een origineel thema. Hiermee onderscheidt zij zich van vele andere (psychologische) thrillers. Onos hanteert bovendien een fijne, levendige schrijfstijl en houdt vaart in het verhaal waardoor de aandacht van de lezer geen moment verslapt. Haar personages weet de auteur prima te laten acteren en zij geeft hen precies voldoende karakter. De dialogen zijn natuurlijk en derhalve geloofwaardig.  “Niet veel later reed ze met haar Fiat 500 door de smalle straat. Ze negeerde de boze blikken van wandelaars en snauwde naar Stijn: Blijf proberen haar te bereiken. Ze keek opzij en zag hoe hij snikkend met zijn mobiel bezig was.”  Gezien de vele details die Onos in haar boek verwerkt moet zij gedegen research hebben gedaan. Dit naast de kennis die zij als veiligheidskundige natuurlijk al heeft. Bovendien ziet de auteur kans een goede balans te vinden tussen spanning en romantiek. Beiden komen in ‘Onder invloed’ aan bod. Vooral de eerdere relatie tussen politieman Marcel en Renske doet Onos op verfrissende wijze uit de doeken; zeker geen standaard romance.  Kortom, een fijn boek dat menig lezer een aantal uren leesplezier zal bezorgen!  Over de auteur Tamara Onos (1972) is Arbo professional (arbeidshygiënist en hogere veiligheidskundige). Zij adviseert en schrijft over veilig en gezond werken.  Uitvoering Uitgever: LetterRijn ISBN: 9789491875786 Paperback, 221 pagina’s  Over Hanneke Tinor-Centi Hanneke Tinor-Centi (1960), eigenaar van HT-C Communicatie en Marketing, literair agent, boekmarketeer en recensent. http://ht-c-communicatie.nl/"
"0","Ook ik dact dat dit een nieuw boek was, het is een heruitgave van een boek dat de Riviermoorden heet. Jammer dat dat er niet bij staat."
"1","Saar in de zomer Pauline Oud, mei 2018  Saar in de zomer is het nieuwste prentenboek van Pauline Oud. Eerder verschenen 'Saar in de herfst' en 'Saar in de lente'.  Het is zomer en Saar is bij oma op bezoek. Samen met haar gaat ze naar de moestuin. Daar plukt ze de aardbeien en tomaten die rood zijn en ontdekt ze lieveheersbeestjes tussen de rozen. Oma trakteert Saar op een ijsje en weer thuis wordt het zwembadje gevuld met water. Duik je mee met Saar de zomer in?  In dit vrolijke prentenboek leren jonge kinderen alles over de zomer. Het verhaal is eenvoudig, goed te volgen en heel herkenbaar. Er worden veel nieuwe woorden aangeboden zodat de woordenschat wordt uitgebreid. Zo leren de kinderen welke vruchten geplukt mogen worden in de moestuin, zien ze een vlieger hoog in de lucht, kopen met oma een ijsje voor Saar bij de ijscokar en smeren Saar in met zonnebrandcrème voordat ze in het badje springt. De illustraties zijn kleurrijk en prachtig. Saar springt er vooral uit, zij is op elke bladzijde in haar zomerjurkje of in gestreept badpak goed te zien. Het boek heeft ook wat extra’s. Achterin het boek vind je knutsel-tips. Heerlijk om met je kind van steentjes lieveheersbeestjes te maken of zomerbloemen van tissues. 'Saar in de zomer', een prentenboek dat heel geschikt is om jonge kinderen meer te leren over het seizoen zomer."
"0","Er zijn vast meer crime-lezers die met enige regelmaat de tv aanzetten en langs de zenders zappen, op zoek naar een aflevering van een crime-serie. CSI Las Vegas, NY of Miami, of een aflevering van Bones, NCIS, Criminal Minds… Echt uitmaken doet het niet, het doel is een uurtje vermaak, volgens een bekende formule om zonder na te denken wat te relaxen. Het is een volwassen variant van het verhaaltje voor het slapengaan: kleine kinderen krijgen niet snel genoeg van steeds hetzelfde boekje voorgelezen krijgen. Juist de herkenning, het weten wat je kunt verwachten, is fijn. Zo is het voor velen ook met crime op televisie. Het leidt af en ontspant.  Maar: vaak is het lastig om de volgende dag na te vertellen wat er gebeurde en wat het motief van de dader was. Dat is tegen die tijd vaak alweer weggezakt naar de achterkant van het geheugen, waar het een plaatsje heeft gekregen in de waas van vergelijkbare afleveringen van vergelijkbare series. Het was een heel ontspannen avondje op de bank, maar dat waarnaar gekeken werd, heeft geen echte indruk gemaakt.  Precies zo gaat het met Ongewis  van Cath Staincliffe. Op het omslag wordt deze ‘Scott & Bailey thriller’ aangeprezen met twee verwijzingen naar crime op televisie: blijkbaar is er ook een tv-serie met dezelfde hoofdpersonen. Daarnaast is dit boek ‘voor de fans van Rizzoli & Isles’. De vergelijking met tv gaat echter verder: na lezing van dit boek heb je een paar redelijk aangename uurtjes gehad, maar echt indruk maken doet het allemaal niet. Al snel vraag je je af waar het verhaal nu ook weer over ging, en wie nu ook alweer precies de hoofdpersonen waren.  Vooral dat laatste is jammer. Ongewis  wordt gepresenteerd als een ‘Scott & Bailey thriller’, en ook wanneer je nog nooit van deze twee rechercheurs hebt gehoord, verwacht je daardoor een verhaal waarin sterke personages de hoofdrol spelen. Janet Scott en Rachel Bailey zijn ook stevige dames: ze werken beiden keihard om zich te bewijzen bij de politie. Rachel worstelt met de herinnering aan een gewelddadige aanval op haar leven, en probeert dat uit alle macht verborgen te houden voor haar collega’s en leidinggevenden, bang dat ze niet aan het werk mag blijven als rechercheur. Janet, niet alleen Rachels leidinggevende maar ook een goede vriendin, heeft intussen haar eigen sores aan haar hoofd, waaronder de gezondheid van haar moeder.  Niet de beste omstandigheden om aan een zaak te beginnen, maar Janet en Rachel moeten vol aan de bak wanneer er bericht komt van een familiedrama. In een pub in een dorp in de buurt van Manchester worden de lichamen gevonden van een vrouw, haar broer en haar dochter. De echtgenoot is nergens te vinden, en wat de situatie nog ernstiger maakt, is dat ook de twee jonge zoontjes van het stel vermist zijn. Het is aan Janet en haar team om uit te zoeken wat hier is gebeurd. Alles wijst op een familiedrama, en al snel wordt duidelijk dat het team niet alleen de drievoudige moord moet oplossen, maar ook op zoek moet naar de twee jongetjes, die hopelijk nog in leven zijn. Een klopjacht door Noord-Engeland volgt.  Interessanter wordt het echter allemaal niet. Rachel en Janet zijn in aanzet interessante hoofdpersonen, maar worden niet erg sterk uitgewerkt. Het blijft allemaal nogal aan de oppervlakte. En omdat ook de zoektocht naar de jongetjes weinig spannend is, en de motieven van de vader niet erg overtuigend uit de verf komen, maakt Ongewis  weinig indruk. Op zich is het geen slecht geschreven verhaal, maar het is zoals met de crime-series op tv. Weinig diepgang, weinig onderscheidend, en hoewel ontspannend, weinig indrukwekkend."
"1","Wat een meeslepend verhaal en zo zie je maar weer wat verslaving met jezelf en je gezin kan doen. Het verdriet en de pijn en de onmacht. Een verslaving die meer kapot maakt dan je lief is."
"0","Onderhuids wordt vaak bestempeld als de beste thriller van het immens populaire schrijvers-koppel Nicci French. En al wilde ik het dolgraag, ik leek altijd de boeken van Nicci French mis te lopen. Dan was ik weer in een ander boek bezig, dan was hij weer uitgeleend - een opvolging van rampen. Maar ik heb er dan eindelijk grip op gekregen en hem tijdens het reizen gelezen.  Ik begrijp de titel niet en kan hem zelfs in de meest abstracte interpetatie niet plaatsen bij de plot, maar vooral, ik snap niet wat de beschrijving 'literaire thriller' op de voorkant doet. Kom op, toch - dit is geen literaire thriller. Dit is een misdaadverhaaltje waarbij je hoopt op een vurig eind, en hoopt dat de persoon die het boek aanwijst als de dader uiteindelijk de verkeerde te zijn. Maar nee, het gebeurt niet en dat is jammer.  Is er dan niets goeds aan dit boek? Ja hoor, natuurlijk wel. Knap is het bijvoorbeeld, hoe de personages zo van elkaar verschillen en hoe Nicci French de verschillen in schrijfstijl zo overtuigend brengt, dat je echt naar de verschillende personages kijkt als compleet verschillende personen. Ook vind ik het knap hoe ze zo ontzettend veel personages introduceren zonder dat het een chaos wordt. Maar daar houdt het om heel eerlijk te zijn wel op.  Er is namenlijk niets spannends aan Onderhuids. Dat de dader al rond de helft bekend is, is niet eens zo erg - er kan dan een ontzettend psychologisch spelletje onstaan. Maar zelfs dat blijft uit. Het einde is ook afgeraffeld, en het lijkt bijna alsof Nicci French de 'tweede moordenaar' hebben geintroduceerd omdat ze zelf niet meer uit hun eigen verhaal kwamen - want van motief, reden of zelfs logica is geen sprake in het verhaal.  En het is echt jammer hoor, want Zoë's en Jenny's deel zijn best veelbelovend, maar Nadia's deel had dan een nieuw licht op de zaak moeten werken, maar Nadia fungeert slechts als een excuus om tot een eind te komen wat ook nergens op slaat. Want alhoewel de eerste delen veelbelovend zijn, toch wacht je op een geweldige climax aan het eind, een puzzel die in elkaar valt waar je van gaat grinniken en versteld staat. Maar als dat uitblijft - zoals het in Onderhuids ook schitterd van afwezigheid - komt er bij mij in ieder geval maar één gedachte op: als dit nou bestempeld wordt als één van de beste boeken in het literaire thriller-genre, misschien moet ik ook maar eens een boek schrijven!"
"1","Beschouwingen over het café en waarom het fijn is daar te zijn. 222 Pagina’s met mooie zinnen, mooie waarheden en mooie vergelijkingen van een bioloog over menselijke behoeftes. Een aanrader!"
"0","Anna is al jaren weduwe, woont in de Kempen en geniet met volle teugen van het leven. Samen met haar zus Sien vindt ze, tijdens het rommelen op zolder, de oude dagboeken van haar vader. Sien wil er niets van weten, maar Anna is toch wel benieuwd naar de hersenspinsels van haar, inmiddels overleden, vader. Die hersenspinsels spelen zich af in de oorlog. De toen 20-jarige Hendrik is gevlucht naar Friesland en leeft daar ‘ondergedoken’ op een boerderij.  Hoe meer Anna zich verdiept in de verhalen van haar vader, hoe meer zij ervan overtuigd is dat zij de streek waar haar vader als jonge man twee jaar leefde, wil bezoeken. Zou de boerderij nog bestaan? En zouden er überhaupt nog mensen in leven zijn die haar vader kennen?  Wat mij vooral opviel tijdens het lezen is Vivianes liefde voor Friesland. Dit voel je tijdens het lezen. Haar beschrijving van de streek, de Elfstedentocht, de vaarwateren en nog veel meer, het komt allemaal uitgebreid aan bod en zou zo in een toeristische folder opgenomen kunnen worden. Terwijl je leest zie je het dan ook allemaal voor je. Zelfs de cover vertelt een stuk van het verhaal, maar dat weet je natuurlijk pas als je het boek leest. In de stukken over Hendrik beschrijft zij het leven tijdens de tweede wereldoorlog. Het is duidelijk dat zij kennis van zaken heeft en hierover research heeft gedaan.  De opbouw van het verhaal gaat langzaamaan, maar de auteur weet heden en verleden op een mooie manier in en met elkaar te verweven. In hoeverre kan het verleden bepalend zijn voor de toekomst? Zou er dan toch van hierboven een helpende hand zijn? Je zou het je warempel moeten geloven tijdens het lezen van dit boek.  Gerits heeft ontzettend veel aandacht besteed aan de omgeving en gebeurtenissen, waardoor naar mijn gevoel de karakters redelijk oppervlakkig blijven, met weinig diepgang. Is er de vraag of dat in dit genre van boeken prioriteit heeft? Ik denk het niet.  Vivianes schrijfstijl is simpel, zodat dit boek voor iedereen toegankelijk is, jong en oud. Het is een verhaal met een lach en een traan, wat makkelijk wegleest. Hoewel dit soort boeken niet echt mijn ‘ding’ zijn, heeft het me een aantal uurtjes leesplezier bezorgd. Misschien een aanrader voor een koude winteravond, met een glaasje en de open haard aan......"
"1","Vond het geweldig! Heftig en geestig tegelijk. Bovendien vroeg ik me constant af of er delen autobiografisch waren en zo ja welke. Vooral vanwege de zeer realistische beschrijving van de emoties die door de hoofdpersoon heengaan. Jammer dat Marion Pauw is gestopt met schrijven."
"0","Auteurs Marianne Busser en Ron Schröder schrijven ieder apart al meer dan dertig jaar. Ze werkten onder meer voor Sesamstraat, Bobo en Okki. Begin jaren '90 verscheen hun eerste gezamenlijke boek bij uitgeverij Zwijsen: Een hele kist vol liedjes. Niet veel later was ook Koning Bobbel, hun eerste verhaal, een feit. Busser en Schröder zijn niet alleen een schrijversduo, maar ook een echtpaar.  In Hoera, ik ben 5  staan allemaal verschillende versjes over kinderen die bijvoorbeeld op zwemles gaan, wel eens een keertje boos worden, een huisdier hebben of niet graag alleen spelen. Uiteraard begint het boek met jarig zijn en trakteren in de klas. Het boek bevat veel diverse rijmpjes die situaties beschrijven die elke 5-jarige bekend in de oren zouden moeten klinken.  De tekeningen zijn gemaakt door Dagmar Stam. Ze zijn erg kleurrijk, wat het geheel een vrolijk tintje geeft en daarnaast zijn ze gedetailleerd, wat zorgt voor voldoende kijkplezier bij het voorlezen. Elk versje is voorzien van minstens één prent, maar vaak heeft Stam meerdere illustraties gemaakt bij de tekst. Elke tekening is een zwart omlijnde aquarel die hier en daar een tikje buiten de lijntjes is ingekleurd.  De tekst in dit boek is voldoende groot gedrukt. De witruimte tussen de zinnen maakt het gemakkelijk om voor te lezen als er nog een gezichtje boven het boek hangt om de prenten te bekijken. De versjes zijn redelijk uitgebreid en vormen eigenlijk een soort miniverhaaltjes, maar ze bestaan uit korte, eenvoudige regels. Af en toe is er duidelijk erg hard gezocht naar een manier om het allemaal te doen rijmen, waardoor het geheel wat gekunsteld klinkt. Hoewel de lengte van de versjes behoorlijk is, komt mama of papa waarschijnlijk niet weg met het voorlezen van slechts één versje. Een 5-jarige wil natuurlijk meer.  Het boek begint zoals het moet: met een versje over 5 worden en eentje over feest vieren in de klas. Exact wat je verwacht bij een titel als Hoera, ik ben 5. Daarna wordt het niet goed afgelijnd. Kleuters ontwikkelen zich snel, elk levensjaar gaat gepaard met een aantal specifieke kenmerken en bij elke fase horen een aantal even specifieke ervaringen. Hier rijst dan ook de vraag wat de bedoeling is van de auteurs. Is dit een boek dat verwachtingen moet scheppen over wat er allemaal gebeurt als je vijf wordt of is dit een boek dat terug wil kijken op wat de jarige tot nu toe allemaal heeft beleefd? Natuurlijk is het ene kind het andere niet, maar op een paar uitzonderingen na passen de meeste situaties in dit boek net zo goed in Hoera, ik ben 4 of Hoera, ik ben 3. Hier had wat meer aandacht aan kunnen worden besteed, zeker gezien het feit dat dit een boekje is uit een reeks. Dan is het jammer dat de verhaaltjes zo inwisselbaar zijn met de boekjes over een andere leeftijd."
"1","'De betrokkenen' van Anita Larkens uitgelezen. Wat een boek! In haar debuut 'Schaduwdochter' liet Anita al zien dat ze veel verschillende verhaallijnen kan samensmelten tot een geheel, waarbij je denkt 'hoe is het mogelijk'. Werd haar debuut als erg goed ontvangen, van haar tweede boek was ik nog meer onder de indruk. Nadat ik Schaduwdochter had gelezen uit de bieb heb ik het boek ook nog gekocht. Slechts 7 euro, die wil je en moet je in huis hebben! Vriendin Puck was zo lief om bij de presentatie van 'De betrokkenen' het boek voor me aan te schaffen en te laten signeren. Beide boeken staan dus nu trots in mijn boekenkast!  Het verhaal van 'De Betrokkenen' heeft me vanaf pagina 1 in zijn greep gehad. Voordat je het weet rol je van de ene ontwikkeling in de andere ontwikkeling. Bijzonder geschreven en ook bijzonder zoals er een inkijkje in de gevoelens en gedachten van de hoofdpersonages Eliza, Nora en Luuk wordt gegeven. Drie totaal verschillende mensen die op een geheel eigen wijze een rol in het verhaal vervullen. Steeds wilde ik maar weten hoe het zat en nu ik het weet had ik het niet zo bedacht. Een aanrader die voor heerlijke uurtjes leesplezier staat!"
"0","In een dodelijk venijn vinden meerdere ouderen de dood door een onschuldige spinnenbeet. Commissaris Adamsberg verwacht dat er meer aan de hand is en gaat op onderzoek.  Voordat het verhaal over de spinnen begint wordt er op de eerste 50 bladzijden een andere zaak opgelost. In deze zaak wordt aangetoond hoe Adamsberg in staat is om een zaak op een creatieve manier op te lossen. Deze zaak is interessanter dan de centrale zaak van het boek.  De zaak rondom de spinnen kabbelt voort en weet niet de interesse te wekken. Het verhaal draait er vooral om of de beet van de bruine kluizenaar dodelijk is of niet. Hierdoor wordt je als lezer niet meegetrokken in de zaak zelf. Het kostte moeite om het verhaal uit te lezen."
"1","Een mooi boek over autisme, Mongolie, de daar wonende Sjamanen en de band tussen mens en paard. De ouders van Rowan gaan heel ver in hun acties en hoop op heling. Het is een bevestiging dat vanuit natuurgeneeswijzen en oude wijsheden zoveel te leren valt."
"0","Stikvallei vertelt het verhaal over een ramp rond het Nyos meer in Kameroen in 21 augustus 1986. Er is daar iets gebeurd waardoor alle menselijk en dierlijk leven ophield te bestaan. Bijna 2000 mensen overlijden, ontelbare dieren sterven. Er zijn enkele overlevenden, die hebben brandblaren en hebben het over een vreemde geur en over het meer. Dit boek probeert de feiten te reconstrueren aan de hand van wetenschappelijk onderzoek gedaan door de beste vulkanologen, maar ook aan de hand van volksoverlevingen, verhalen en mythes, de cultuur van de mensen. Aan de hand van de samenvatting had ik een ander boek verwacht, het viel me tegen."
"1","Dit boek gaat over een noodlottig voorval in 1986 waarin, op zomaar een nazomeravond, ergens in Kameroen alle inwoners van een vallei (mens en dier) dood neervallen. De internationale gemeenschap duikt al snel op deze ramp en denkt dat een bepaald gas dat in dit vulkanische gebied vrij is gekomen de boosdoener is, maar de precieze toedracht wordt nooit duidelijk.  Vele jaren later, heeft Westerman dus besloten het onderwerp nog eens uit te diepen. Met Ararat in het achterhoofd, wist ik al dat ik geen rechttoe-rechtaan historisch verslag hoef te verwachten, en dat gebeurt ook niet. Westerman gebruikt het gegeven namelijk vooral als kapstok om te bestuderen hoe verhalen, of mythes, ontstaan. Om die reden heeft hij zijn boek een heel bijzondere thematische indeling meegegeven. Het eerste deel gaat hierbij over de wetenschappers die mythes proberen te ‘doden’ door alles rationeel proberen te verklaren. Het tweede deel gaat over de ‘brengers’ van mythes: de missionarissen die in het gebied werkzaam zijn tijdens de ramp. En het laatste deel gaat ten slotte over het maken van mythes. Meer precies: hoe de stikvallei-ramp leidt tot nieuwe mythes en verhalen.  Dit alles leidt tot een zeer boeiende vertelling vol met prikkelende gedachten en denkbeelden en in Westerman’s bekende vrijelijk associërende en soms bijna poëtische schrijfstijl. Het hele boek heeft ook een hoog meta-gehalte: hij schrijft dus ook veel over het schrijven van dit boek (zijn laatste zin is nota bene zoiets als: ik opende in Word een nieuw document en begon te schrijven aan dit verhaal). Zeer de moeite waard om te lezen!"
"0","Ik weet eigenlijk niet zo goed wat ik met dit boek moet. Het leest wel lekker, maar als het uit is dan is er eigenlijk niet zo heel veel gebeurd. De verhandeling over de roof in het museum is het leukste deel. Daarna wordt het erg saai. Ik begrijp dan ook niet de opmerkingen dat het boek enorm veel details zou geven over vervalsingen van kunstwerken. Buiten 2 opmerkingen hierover (de gebruikte verf en het opzettelijk aanbrengen van minieme verschillen) zegt het boek er niets over. De afloop is zeer voorspelbaar en ook de opbouw van het boek (welk personage gaat nu een rol spelen) is zeer voorspelbaar. Het valt dus tegen!"
"1","Ik heb van dit boek super genoten. Zoals de liederen voor de monniken een ' drug' waren, is het lezen van dit boek voor mij een soort drug geweest om tot de laatste pagina het boek toe te doen. Schrijfstijl is prachtig. Ik wil meer. Ik heb zelfs op een bepaald moment tijdens het lezen van het boek naar Gregoriaanse gezangen geluisterd. Ik wil meer."
"0","Een boek dat bol staat van de actie. Op zich is dat positief, maar teveel kan het vervelend maken en leiden tot gedachten als “niet weer”. Geeft nog steeds niks. Waar het fout ging is het eind van het boek. Wat ik me afvraag, is hoeveel research de auteurs hebben gedaan. Ik ga geen spoilers weggeven, maar het eind van het verhaal vliegt compleet uit de bocht. Als je iets meer weet van de materie waar het dan om draait... ik ben er op afgeknapt want het raakte kant noch wal."
"1","Gezien de reacties kan ik bijna niet wachten om in het boek te beginnen. Gisteravond heb ik de voorganger, Oorlogskind, uitgelezen en dit boek ligt al klaar om in te starten. Vanavond ben ik weer voor de wereld verloren!"
"0","Beschrijving: De hoofdpersoon in dit boek is Seb, een 17 jarige autistische jongen die moeizaam vriendschap sluit. Hij was wel bevriend met een meisje, Billie. Ze voelden elkaar erg goed aan. Dan komt Billie met het trampolinespringen verkeerd terecht en raakt in coma. Men vindt het niet goed dar Seb haar gaat bezoeken, en Seb sluit zich op in zijn kamer, heeft met niemand contact.. Om Seb uit zijn isolement te halen kopen zijn ouders een soort geweer voor hem, zodat hij met een paar andere jongens naar een boerderij in de buurt kan gaan om daar een spel te spelen. het lijkt dat Seb vrienden krijgt en dat het beter met hem gaat, maar niet alles loopt volgens plan.  Beleving. Dit leek me een zeer goed boek, daarom was ik blij dat ik van Hebban het e-book kreeg. De beschrijving van het boek beloofde een spannend boek. Een bepaalde spanning zat er ook wel in, maar ik had er meer van verwacht. Omdat ik wel benieuwd was hoe het af zou lopen heb ik het boek wel uitgelezen"
"1","Na 'Bling Bling' lag de lat wel erg hoog voor Van der Cruysse. Ongeduldig werd door ondergetekende uitgekeken naar het vervolg, 'Bling Bling 2 - De Zaventemmers'.  Ook deze keer een dikke pil van meer dan vijfhonderd bladzijden. Compacte duidelijke hoofdstukken, korte zinnen en een vlotte pen maken dat je in no-time het boek uitleest en omdat het bovendien weer erg beeldend geschreven is raas je er doorheen.  Van der Cruysse start met de overval, want daar draait een deel van het verhaal om. Als lezer weet je dus van bij het begin hoe alles in elkaar zit. Daardoor is er geen reële spanningsboog zoals je die in een thriller verwacht. Maar door de verschillende verhaallijnen en zijn snelle wendingen blijft het boek boeien. De hoofdmoot is enerzijds wat aan de overval voorafging en wat er met de buit gebeurt. En anderzijds heb je de klopjacht op Boris, Mate en Elisabed (BB1). Daarnaast zijn er nog verschillende zijlijntjes die lijken aan te sluiten bij de rest van het verhaal. In een ervan verschijnt Roman op het toneel, de broer van Sergei Tokar. Hij wil wraak nemen op de moord van zijn broer en volgt de bende Georgiërs op hun route.  Ook in BB2 wemelt het weer van de personages. Niet enkel de hoofdpersonages zijn terug op appèl, maar tevens vele randfiguren. Ook deze keer is het Jan gelukt daar een goed onderscheid in te maken, zodat je als lezer door de bomen het bos blijft zien en het overzicht behoudt wie wie is. Voor wie dit niet lukt is er achteraan het boek een lijst met alle personages, maar tijdens het lezen is het niet erg praktisch om elke keer daar te gaan spieken.  Wat zeker als een paal boven water staat: wat een fantasie heeft die man!! Dit leidt nu en dan tot subtiele humor in woorden en/of namen en tot hilarische taferelen. Toch heb ik de indruk dat zijn fantasie soms met hem op de loop gaat. Een voorbeeldje: de ontsnappingsroute van het drietal is op sommige punten niet echt geloofwaardig meer te noemen, het gaat er voor mijn gevoel net iets over. Niet dat het verhaal erbij inboet, dat zeker niet, maar het haalt de vaart er voor een stuk uit. Volgens mij had dit best met iets minder gekund. Ook bij de ontmoeting tussen Elisabed en Fantina en het verdere verloop heb ik mijn vragen.  'Bling Bling 2' heeft mijn verwachtingen zeker ingevuld. De karakters zijn voldoende uitgediept volgens hun rol in het verhaal, maar blijven net als in BB1 erg oppervlakkig. Bovendien maakt Jan in zijn boek gebruik van drones, de sociale media en chatrooms wat het verhaal up-to-date maakt. Ik heb, op een paar ongeloofwaardigheden en spelfouten na, genoten van Beerke, Albertien en zelfs van de verknipte Elisabed (het valt me nu pas op dat het toch vooral vrouwen zijn die de 'broek' aanhebben in BB). Daarnaast is BB2 een verhaal op zich en dus perfect als standalone te lezen. Er zijn voldoende verwijzingen naar deel één, waardoor je niet het gevoel hebt dat je iets hebt gemist. Ook de covers van beide boeken sluiten keurig op elkaar aan, direct herkenbaar als een serie en staat mooi voor in de boekenkast.  Volgens mij heeft Jan Van der Cruysse zijn stijl gevonden. Een vlotte schrijfstijl, korte beeldende zinnen, subtiele humor, maar vooral levensechte karakters waardoor ook dit boek angstwekkend echt aanvoelt. Jan is daarboven een goede verteller en vertelt met kennis van zaken, zeker wat het reilen en zeilen op Zaventem betreft! 'Bling Bling 2' eindigt met een ongelofelijke cliffhanger, dus het wordt uitkijken naar nummer drie. Ik ben alvast benieuwd wie het allemaal gaat overleven in het derde en laatste deel van 'Bling Bling'. Voor 'Bling Bling2' absoluut vier blinkende sterren."
"0","De vrolijke zomerse kleuren en de afbeelding van een jonge blonde vrouw staan in tegenstelling met het woord ‘Thriller’ op de cover. Ietwat vreemd om een blonde vrouw te kiezen terwijl de vrouwelijke rode haren heeft.  Maggie heeft in het dagelijkse leven een druk bestaan; ze is een succesvolle ondernemer, moeder en echtgenote. Ze wordt uitgeroepen tot succesvolle ondernemer van het jaar. Haar ontbijtketens lopen voortreffelijk en ze heeft plannen om uit te breiden. Om te ontstressen krijgt ze een zonvakantie cadeau van haar man naar het eiland Ibiza. Zeventien jaar geleden ontvluchtte ze dat eiland. Nu is ze terug en ontmoet oude bekenden. De vraag is of ze daar wel op zit te wachten?  De schrijfstijl is kinderlijk eenvoudig en het grootste gedeelte is ‘vertellend’ geschreven. Het boek lees je snel uit. Het begin begint spannend maar al snel zakt de spanning weg. Het verhaal kabbelt verder en regelmatig dwaalt mijn aandacht af. De meeste personages blijven erg vlak. Maggie en Frank worden het meeste uitgediept. Een aantal woorden worden vaak gebruikt: bijna, eigenlijk, ongekend, maar, nog, net, ineens, fucking en ook staan er een aantal taalfouten in. Een bijzondere zin vond ik bijvoorbeeld: Ze fluisterde bijna. Af en toe ergerde ik me aan de gebruikte clichés. De lezer krijgt af en toe brokjes informatie toegeworpen en tegen het einde wordt duidelijk wie de dader is. Het is een ideaal boek om tussendoor te lezen en lekker te relaxen en past perfect in het rijtje Suzanne Vermeer en Linda van Rijn. Conclusie: Ibiza is een chicklit met een vleugje spanning. Een aardig tussendoortje dat ideaal te lezen is tijdens een zonvakantie op bijvoorbeeld Ibiza."
"1","Storm is een geweldig tweede deel van de zevendelige serie. Het gaat over Ally. Hoe ze haar afkomst gaat onderzoeken na een groot verlies. Ze heeft van Pa Salt een aantal aanwijzingen en zo komt ze in Noorwegen terecht. Daar vind ze meer dan ze verwacht had."
